20000000;2830;34;4
13400000;1917;93;3
9700000;1560;33;3
9100000;1450;33;3
7500000;1200;33;2
11399999;1650;53;3
9800000;1490;53;3
8100000;1240;53;2
4505000;1325;9;2
5032000;1480;9;3
3927000;1155;9;2
4369000;1285;9;2
5151000;1515;9;3
4352000;1280;9;2
4386000;1290;9;2
4046000;1190;9;2
4369000;1285;9;2
10600000;1460;78;3
9800000;1230;79;2
9799000;1274;96;2
8863000;1220;78;2
13799999;1591;79;3
8500000;1230;69;2
10600000;1445;93;3
6584999;1419;97;2
12700000;1787;93;3
9050000;1709;76;3
8500000;1590;59;3
7000000;1330;76;2
9050000;1709;76;3
6698999;1104;37;2
5499000;1220;79;2
9000000;1489;98;3
6800000;1299;76;2
8499000;1843;98;3
6498999;1270;59;2
6498999;1257;98;2
6800000;1195;67;2
7800000;1165;67;2
7800000;1340;98;2
7800000;1339;98;2
22500000;2220;62;3
24000000;2243;62;3
17200000;1776;99;3
22500000;2370;50;3
9000000;1603;67;3
6133000;1410;34;3
6416000;1475;34;3
6133000;1410;34;3
4306000;990;34;2
6416000;1475;34;3
4872000;1120;34;2
4306000;990;34;2
5002000;1150;34;2
4872000;1120;34;2
5002000;1150;34;2
7351000;1690;34;3
7351000;1690;34;3
4611000;1060;34;2
4611000;1060;34;2
6938000;1595;34;3
6938000;1595;34;3
5972000;1471;92;2
5100000;1340;26;3
4600000;1340;26;3
12000000;1773;48;3
12200000;1811;48;3
10200000;1483;48;2
12400000;1816;48;3
9595000;1389;48;2
11900000;1761;48;3
5050000;1260;46;2
3735000;920;46;1
5180000;1295;15;3
3700000;920;15;2
3735000;920;46;1
5050000;1260;46;3
4099000;1015;15;2
3735000;920;23;2
3735000;920;15;2
3735000;920;23;2
3734000;920;46;2
4099000;1015;46;2
4099000;1015;23;2
4800000;1143;17;2
6514000;1551;17;3
4440000;1200;17;2
5000000;1196;17;2
5202000;1530;17;3
4440000;1306;17;2
5380000;1255;17;2
5739000;1693;17;3
6426000;1530;17;3
5800000;1540;17;3
5148000;1196;17;2
6028000;1419;17;2
5451000;1608;17;3
4400000;1200;17;2
5380000;1255;17;2
5739000;1693;17;3
6426000;1530;17;3
5800000;1540;17;3
5148000;1196;17;2
6028000;1419;17;2
4440000;1200;17;2
6400000;1530;17;3
5380000;1267;17;2
4440000;1200;17;2
5600000;1500;17;3
6466000;1530;17;3
5322000;1570;17;3
5739000;1693;17;3
5257000;1551;17;3
5451000;1608;17;3
6466000;1530;17;3
6413000;1527;17;3
5148000;1196;17;2
6400000;1530;17;3
4440000;1200;17;2
5000000;1196;17;2
5202000;1530;17;3
4440000;1306;17;2
4400000;1200;17;2
5322000;1570;17;3
5739000;1693;17;3
5257000;1551;17;3
5451000;1608;17;3
6466000;1530;17;3
5148000;1196;17;2
6400000;1530;17;3
5148000;1196;17;2
6466000;1530;17;3
6413000;1527;17;3
5040000;1200;17;2
5485000;1306;17;2
6426000;1530;17;3
4440000;1200;17;2
6459999;1530;17;3
4400000;1200;17;2
5148000;1196;17;2
6514000;1551;17;3
6400000;1530;17;3
6400000;1530;17;3
4440000;1200;17;2
4440000;1187;17;2
5959000;1419;17;2
5040000;1200;17;2
4440000;1200;17;2
6028000;1419;17;2
6400000;1530;17;2
5380000;1255;17;2
5023000;1196;17;2
5023000;1196;17;2
5400000;1295;17;2
5148000;1196;17;2
5400000;1303;17;2
4440000;1200;17;2
4784000;1196;17;2
4800000;1143;17;2
4440000;1200;17;2
3897999;1068;36;2
3761999;920;15;2
4110000;1005;15;2
4000000;1005;15;2
3958000;975;15;2
3735000;920;15;2
4079999;1005;15;2
4079999;1005;15;2
3929000;975;15;2
3820000;955;15;2
4220000;1055;15;2
4020000;1005;15;2
5077000;1260;15;3
4500000;1000;83;2
4400000;1000;83;2
15200000;1792;50;3
25600000;3012;50;4
20099999;2370;50;3
11900000;1850;58;3
12100000;1850;58;3
12300000;1850;58;3
12300000;1850;58;3
4100000;1100;6;2
6830000;1198;18;2
6750000;1198;18;2
6800000;1197;18;2
10000000;1482;53;3
8250000;1232;53;2
3840000;1000;83;2
10000000;1482;53;3
11600000;1691;53;3
3800000;1000;83;2
8200000;1232;53;2
11500000;1691;53;3
4000000;1000;83;2
3847999;1000;83;2
10000000;1482;53;3
10000000;1482;53;3
8300000;1232;53;2
12000000;1691;53;3
3835000;1000;83;2
8300000;1232;53;2
8100000;1232;53;2
3825000;1000;83;2
3865000;1000;83;2
3900000;1005;15;2
4100000;1055;15;2
4000000;1000;15;2
4100000;1055;15;2
5300000;1365;15;3
4100000;1055;15;2
5300000;1365;15;3
5300000;1365;15;3
4100000;1055;15;2
5300000;1365;15;3
4100000;1050;15;2
13400000;1600;53;3
13500000;1600;53;3
13500000;1500;53;3
8450000;1300;51;3
7995000;1230;51;3
8874000;1305;51;3
7767000;1195;51;3
8450000;1300;51;3
13899999;1545;100;3
20099999;2240;100;3
15700000;1750;100;3
15700000;1750;100;3
9800000;1520;49;3
7650000;1180;49;2
7200000;1180;49;2
10200000;1520;49;3
12800000;1933;49;3
12600000;1826;49;3
13600000;1749;49;3
12600000;1749;49;3
12600000;1749;49;3
12400000;1739;49;3
10900000;1691;52;3
14000000;2170;52;3
10900000;1691;52;3
4751000;1145;9;2
4565000;1100;9;2
9222000;1590;17;3
8874000;1305;51;3
8450000;1300;51;3
13899999;1545;100;3
15500000;1730;100;3
9000000;1480;65;3
13899999;1545;100;3
11399999;1865;101;3
11200000;1865;101;3
11500000;1865;101;3
7600000;1241;18;2
7300000;1232;18;2
7450000;1221;18;2
7300000;1220;18;2
7000000;1210;18;2
7950000;1375;18;3
8350000;1368;18;3
8250000;1375;18;3
8050000;1368;18;3
7800000;1366;18;3
7800000;1358;18;3
7800000;1241;18;2
7450000;1232;18;2
4100000;1055;15;2
5300000;1365;15;3
4000000;1055;15;2
4100000;1055;15;2
4100000;1055;15;2
4100000;1055;15;4
4100000;1020;15;2
4200000;1055;15;2
3735000;920;15;1
3735000;920;23;1
3735000;920;15;1
5050000;1260;15;2
5100000;1260;15;3
4000000;1015;15;2
4200000;1055;15;2
5075000;1280;15;3
3975000;1005;15;2
4000000;1005;15;2
4100000;1055;15;2
4100000;1055;15;2
5100000;1280;15;3
4100000;1055;15;2
4100000;1053;15;2
4100000;1054;15;2
5300000;1361;15;3
5300000;1365;15;3
15700000;1750;100;3
2876000;788;36;2
2620000;718;36;2
3668000;1005;36;2
4100000;1054;15;2
5300000;1361;15;3
5300000;1365;15;3
15700000;1750;100;3
2876000;788;36;2
2620000;718;36;2
3668000;1005;36;2
4861000;1332;36;3
4880000;1122;6;2
4900000;1215;55;2
10500000;1482;53;3
9614000;1346;53;2
8800000;1232;53;2
5933000;1745;9;3
5644000;1660;9;3
11900000;1850;58;3
11800000;1850;58;3
12200000;1850;58;3
12100000;1850;58;3
12500000;1850;58;3
12100000;1850;58;3
12300000;1850;58;3
11500000;1850;58;3
11900000;1850;58;3
4854000;1116;6;2
5561000;1209;3;2
5694000;1238;3;2
5750000;1250;3;2
5497000;1195;3;2
5625000;1223;3;2
4815000;1107;6;2
5050000;1161;6;2
4619000;1062;6;2
4785000;1100;6;2
7356000;1113;3;2
6916000;1040;3;2
7778000;1183;3;2
7452000;1129;3;2
7428000;1125;3;2
7873999;1199;3;2
44900000;4450;20;4
43400000;4310;20;4
40300000;4000;20;4
4972000;1143;6;2
4737000;1089;6;2
8218000;1505;36;3
8370999;1535;36;3
8039000;1470;36;3
5868000;1045;36;2
6021000;1075;36;2
7194000;1290;36;2
7581000;1380;36;2
8137000;1465;36;3
19300000;1901;102;3
30900000;3029;102;3
17500000;1447;31;3
25000000;2293;31;4
5500000;1170;54;2
9267000;1685;56;3
8717000;1585;56;3
8045999;1463;56;3
7631999;1482;22;3
6612000;1284;22;2
5443000;1057;22;2
5339000;1047;7;2
5253000;1030;7;2
8088000;1586;7;3
7073000;1387;7;3
6395000;1254;7;2
7272000;1426;7;3
7109000;1394;7;3
7293000;1430;7;3
7655000;1501;7;3
6808000;1335;7;3
11600000;1835;9;3
11700000;1850;9;3
11700000;1860;9;3
11200000;1765;9;3
11500000;1830;9;3
11000000;1730;9;3
8800000;1195;34;2
15400000;2321;34;3
7900000;1393;17;3
16500000;1800;57;3
3024000;720;58;1
5250000;1250;58;2
5145000;1225;58;2
4998000;1190;58;2
5040000;1200;58;2
4620000;1100;58;2
3420000;1140;36;2
2820000;940;36;2
3960000;1320;36;3
3479999;1160;36;2
2880000;960;36;2
3180000;1060;36;2
5100000;1140;6;2
8800000;1195;34;2
15400000;2321;34;3
11000000;1655;34;3
5250000;1080;24;2
8230000;1555;21;3
5400000;960;34;2
5400000;1225;24;2
8500000;1555;21;3
8600000;1555;21;3
10200000;1576;56;3
11100000;1709;56;3
10000000;1550;56;3
11700000;1813;56;3
11299999;1746;56;3
11100000;1717;56;3
10800000;1665;56;3
10700000;1657;56;3
11500000;1773;56;3
13100000;1846;53;3
10500000;1482;53;3
9614000;1346;53;2
8800000;1232;53;2
26200000;2600;102;4
36200000;3590;102;4
37500000;3701;102;4
31700000;3170;102;4
28400000;2807;102;4
7262000;1462;77;3
6659999;1172;77;2
8087000;1478;77;3
6213000;1251;77;2
7840000;1589;77;3
8897000;1629;77;3
7262000;1462;77;3
29300000;3012;66;4
9999000;1901;17;3
25500000;1839;42;3
34000000;2461;42;4
17500000;1249;42;2
34500000;2503;42;4
19500000;1385;42;2
8800000;1195;34;2
15400000;2321;34;3
11000000;1655;34;3
9277000;1275;45;2
11600000;1615;45;3
10900000;1515;45;3
10500000;1455;45;3
9859000;1360;45;3
4550000;1011;31;1
40400000;3517;79;4
33100000;2883;79;3
40199999;3498;79;4
41600000;3621;79;4
33600000;2929;79;3
32000000;2791;79;3
5771000;1178;77;2
6412000;1309;77;2
8362000;1707;77;3
6388000;1304;77;2
3747000;765;77;1
7309000;1492;77;3
5354000;1093;77;2
4595000;938;77;1
8323000;1699;77;3
7348000;1500;77;3
9494000;1938;77;3
7234999;1477;77;3
6241000;1274;77;2
5266000;1075;77;2
4982000;1017;77;2
8514000;1738;77;3
6285000;1283;77;2
6158000;1257;77;2
3488000;712;77;1
8234999;1120;77;2
10600000;1450;77;3
8676000;1180;77;2
5661000;770;77;1
10500000;1430;77;3
9558000;1300;77;2
11900000;1630;77;3
8897000;1210;77;2
6984999;950;77;2
10800000;1480;77;3
9264000;1260;77;2
7426000;1010;77;2
11200000;1530;77;3
11700000;1600;77;3
5000000;680;77;1
6691000;910;77;1
8100000;718;33;2
10900000;905;33;3
10500000;972;33;3
4800000;1310;36;3
13500000;2350;17;3
68700000;4053;103;4
4359000;814;27;2
8570000;1405;13;3
23500000;3613;104;4
10500000;1482;53;3
9614000;1346;53;2
8800000;1232;53;2
8779000;1245;3;2
9900000;1545;11;3
46100000;2678;103;3
5055000;966;27;3
6819000;1286;27;3
3872999;708;27;2
8370999;1535;36;3
8039000;1470;36;3
5868000;1045;36;2
6021000;1075;36;2
7194000;1290;36;2
7581000;1380;36;2
8137000;1465;36;3
6612000;1284;22;2
5443000;1057;22;2
7631999;1482;22;3
4371000;930;6;1
4371000;930;6;1
4888000;1040;6;1
4582000;975;6;2
4371000;930;6;1
4888000;1040;6;1
4582000;975;6;2
4831000;1028;6;2
4845000;1031;6;2
4855000;1033;6;2
5200000;1407;6;1
4163000;905;8;1
4950000;1107;31;1
4738000;1030;8;1
7356000;1113;3;2
6916000;1040;3;2
7778000;1183;3;2
7452000;1129;3;2
7428000;1125;3;2
7873999;1199;3;2
6655000;1151;22;2
7476000;1295;22;2
9762000;1696;22;3
9785000;1700;22;3
17900000;2700;105;3
16000000;1900;20;3
16000000;1900;20;3
16000000;1900;20;3
16500000;2000;43;3
28000000;2700;43;2
18500000;2200;89;3
5301000;1178;53;2
8900000;1500;13;3
6061000;1350;4;2
7408000;1650;4;3
6083000;1355;4;3
5949000;1325;4;2
5657000;1260;4;2
5500000;1225;4;2
5837000;1300;4;2
5848000;1082;60;3
5089000;883;60;2
4789000;800;60;2
50100000;4622;68;4
50100000;4622;68;4
4600000;1097;18;2
4500000;1076;18;2
5150000;1235;18;2
6233000;1163;27;2
10100000;1560;11;3
3500000;538;24;1
11600000;1873;24;3
68700000;4053;103;4
9335000;1476;18;3
8001000;1265;18;3
9658000;1527;18;3
3500000;538;24;1
11600000;1891;52;3
11399999;1877;52;3
11000000;1845;52;3
11500000;1888;52;3
11700000;1892;52;3
10800000;1798;52;3
11200000;1862;52;3
5900000;1216;13;2
8500000;1340;13;3
23600000;3628;104;4
3800000;1000;83;2
4500000;1076;18;2
4600000;1097;18;2
4550000;1076;18;2
5150000;1235;18;2
4700000;1124;18;1
4560000;1076;18;2
4635000;1097;18;2
10600000;1635;11;3
46500000;4332;68;4
5670000;1260;53;2
6000000;1272;13;2
30500000;3596;16;4
36000000;4239;16;5
22599999;2666;16;3
15700000;1750;100;3
13899999;1545;100;3
8365000;1195;51;3
7831999;1205;51;3
7767000;1195;51;3
9174000;1044;51;3
8662000;1230;51;3
9100000;1300;51;3
9100000;1300;51;3
7831999;1205;51;3
8874000;1305;51;3
8492000;1205;51;3
7767000;1195;51;3
7000000;1375;53;3
7000000;1375;53;3
14700000;1545;100;3
8435000;1205;51;3
8365000;1195;51;3
7831999;1205;51;3
8435000;1205;51;3
8365000;1195;51;3
8874000;1305;51;3
8365000;1195;51;3
8492000;1205;51;3
7767000;1195;51;3
13899999;1545;100;3
13899999;1545;100;3
13899999;1545;100;3
13899999;1545;100;3
13899999;1545;100;3
13899999;1545;100;3
10800000;1901;17;3
10800000;1901;17;3
7900000;1337;17;3
7900000;1337;17;3
13799999;1978;85;3
9436000;1505;13;3
8700000;1535;36;3
6400000;1110;36;2
9200000;1455;66;3
7000000;1105;69;2
8200000;1271;3;3
6300000;1078;3;2
27799999;3273;16;3
22900000;2697;16;3
45000000;5300;16;5
30800000;3633;16;4
45700000;5384;16;5
36400000;4289;16;5
7900000;1393;17;3
113400000;4977;80;4
10600000;1635;11;3
10600000;1635;11;3
9200000;1475;11;3
8700000;1360;13;3
10100000;1560;11;3
8570000;1405;13;3
8700000;1360;13;3
8025000;1408;17;3
4300000;1076;18;2
11399999;1841;8;3
6300000;1183;13;2
10300000;1620;11;3
11500000;1869;8;3
7900000;1337;17;3
8700000;1360;13;3
10100000;1470;19;3
10800000;1575;19;3
9446000;1360;19;2
11700000;1715;19;3
8306999;1184;19;2
4883000;655;19;1
11500000;1680;19;3
8378000;1195;19;2
5951000;820;19;1
6884999;1215;34;2
7959999;1290;36;2
7975000;1505;36;3
7625000;1535;36;3
5760000;1465;36;3
6884999;1075;36;2
6331000;1290;36;3
15700000;1045;36;2
14500000;1846;53;3
13700000;1630;53;3
10800000;1482;53;3
10500000;1232;53;2
8200000;2305;106;3
7800000;1047;25;2
9990000;1047;25;2
12400000;1397;25;3
20000000;1724;25;3
5100000;2278;107;3
6400000;1145;10;2
5400000;1073;75;2
8900000;935;44;2
8900000;1500;13;3
23500000;1500;13;3
9200000;3613;104;4
6600000;1475;11;3
4940000;1576;18;3
6600000;1235;18;2
4670000;1576;18;3
4340000;1184;87;2
6690000;1099;87;2
5690000;1610;18;3
6650000;1442;87;2
6650000;1610;18;3
7540000;1610;18;3
9685000;1160;29;2
7150000;1490;29;3
5150000;1100;29;2
6555000;1235;18;2
7500000;1576;18;3
9500000;1060;78;2
9810000;1264;78;3
9640000;1759;18;3
9240000;1728;18;3
9140000;1653;18;3
9120000;1634;18;3
9020000;1631;18;3
8940000;1614;18;3
7950000;1598;18;3
7940000;1376;18;2
7930000;1375;18;2
7900000;1372;18;2
7850000;1368;18;2
7050000;1358;18;2
7180000;1210;18;2
7220000;1235;18;2
7140000;1241;18;2
3940000;1227;18;2
7900000;644;18;1
7100000;1368;18;2
6980000;1220;18;2
3940000;1197;18;2
12600000;644;18;1
7845999;1204;25;3
10300000;721;25;2
11900000;956;25;3
9300000;2170;52;3
7040000;1691;52;3
18100000;1225;44;2
6169000;1253;108;3
24900000;427;108;1
12300000;1746;108;4
20600000;810;108;2
8025000;1433;108;3
17300000;1408;17;2
4671000;2494;9;4
8672000;1038;53;2
5229000;910;78;2
5780000;1162;14;2
8545000;1144;61;2
6381000;1899;14;3
5364000;1271;61;2
6201000;1192;14;2
8716000;1233;61;2
8100000;1937;14;3
5970000;1675;34;3
5964000;1205;34;2
5503000;1269;78;2
5625000;1171;78;2
5329000;1197;78;2
9267000;969;56;2
8717000;1685;56;3
8045999;1585;56;3
6986000;1463;56;3
6081000;1277;61;2
7891000;1111;61;2
6070000;1443;61;3
5961000;1109;61;2
8442000;1089;61;2
9003000;1544;61;3
5923000;1647;61;3
6174000;1082;61;2
5994000;1128;61;2
8180000;1095;61;2
7662000;1496;61;3
5000000;1401;61;3
5780000;486;78;1
6201000;1144;61;2
8441000;1233;61;2
5143000;891;78;2
12100000;1143;14;2
8672000;1213;78;3
5229000;910;78;2
8545000;1162;14;2
6381000;1899;14;3
5364000;1271;61;2
8716000;1192;14;2
8100000;1937;14;3
5970000;1675;34;3
6187000;1205;34;2
6780000;1250;34;2
8070000;1375;34;2
8954000;1665;34;3
8800000;1216;34;2
15400000;1195;34;2
11000000;2321;34;3
7595999;1655;34;3
7281000;1310;34;2
7995999;1251;34;2
10100000;1385;34;3
7329000;1470;19;3
10800000;1260;34;2
4076000;1575;19;3
9446000;651;34;1
11700000;1360;19;2
9118000;1715;19;3
8306999;1595;34;3
8958000;1184;19;2
4883000;1565;34;3
7703000;655;19;1
11500000;1330;34;2
8378000;1680;19;3
5951000;1195;19;2
8216000;820;19;1
19500000;1170;19;2
18500000;2597;78;4
12500000;2569;78;4
18000000;1775;9;3
12200000;2591;9;4
11700000;1730;9;3
3915999;1597;95;3
2691000;1310;39;3
3946000;900;39;2
3528000;1320;39;3
3677000;1180;39;2
3094000;1230;39;3
3886999;1035;39;2
4006000;1300;39;3
3229000;1340;39;3
3217000;1080;39;2
3217000;1154;76;2
3217000;1154;76;2
3217000;1154;76;2
5500000;1154;76;2
5500000;692;109;3
4600000;692;109;3
4000000;1389;67;3
4000000;1114;6;2
2800000;1140;11;2
38200000;1075;110;3
30299999;3800;43;4
7600000;3335;43;4
7600000;1527;102;3
9400000;1527;102;3
32599999;1485;8;2
32799999;2415;103;3
32200000;2436;103;3
48600000;2390;103;3
26400000;3600;103;4
49100000;1760;103;2
34800000;3643;103;4
33200000;2578;103;3
35100000;2461;103;3
13400000;2601;103;3
16900000;1510;18;3
3900000;1903;18;3
2400000;1573;28;3
3900000;994;28;2
2900000;1573;28;3
2400000;1174;28;2
3700000;995;28;2
3200000;1473;28;3
5000000;1281;28;2
6200000;1000;36;1
4000000;1075;36;2
3900000;1639;28;3
2400000;1574;28;3
4600000;994;28;2
4600000;1075;47;2
4000000;1075;47;2
3800000;1640;28;3
3600000;1529;28;3
3400000;1473;28;3
3200000;1371;28;3
3200000;1281;28;2
2400000;1281;28;2
2900000;995;28;2
2400000;1174;28;2
2500000;994;28;2
2500000;995;28;2
6200000;994;28;2
6200000;1075;36;2
6200000;1075;36;2
7400000;1075;36;2
6100000;1290;36;3
2400000;1045;36;2
7500000;994;28;2
4100000;1290;36;3
3900000;1639;28;3
3800000;1573;28;3
2900000;1529;28;2
2400000;1174;28;2
3200000;995;28;2
34500000;1281;28;2
32200000;2557;103;3
32200000;2391;103;3
32500000;2386;103;3
47600000;2409;103;3
31900000;3526;103;4
25700000;2367;103;3
46300000;1718;103;2
47600000;3436;103;4
16299999;3533;103;4
7972000;1906;18;3
7145999;1362;11;2
9899000;1273;11;2
7320000;1705;11;3
8954000;1304;11;2
8800000;1216;34;2
15400000;1195;34;2
11000000;2321;34;3
6998000;1655;34;3
6695999;1505;11;3
8737000;1440;11;3
7816000;1879;11;3
6742000;1681;11;3
8760000;1450;11;3
8002000;1884;11;3
4000000;1721;11;3
3900000;1639;28;3
4600000;1529;28;3
4800000;465;44;1
7600000;488;44;1
2750000;815;44;2
12000000;850;5;2
2100000;2814;26;4
23500000;1022;111;2
22500000;2560;26;3
12500000;2000;112;3
23500000;1100;112;2
5900000;1580;113;3
9960000;1086;2;1
5900000;1629;24;2
9960000;1086;2;1
7792000;1629;24;2
9960000;1314;24;1
7792000;1629;24;2
9960000;1314;24;1
7792000;1629;24;2
9960000;1314;24;1
7792000;1629;24;2
9960000;1314;24;1
7792000;1629;24;2
9960000;1314;24;1
7792000;1629;24;2
6586000;1314;24;1
11000000;1198;59;2
5900000;1500;114;3
5900000;1086;2;1
5900000;1086;2;1
5900000;1086;2;1
6200000;1086;2;1
5900000;1086;2;1
5900000;1086;2;1
6200000;1086;2;1
23200000;1086;2;1
58800000;1940;115;3
23700000;4900;115;5
22900000;1975;115;3
46000000;1910;115;3
23400000;3835;115;4
45000000;1950;115;3
48099999;3755;115;4
31200000;4010;115;4
25200000;2600;115;4
23200000;2100;115;3
63700000;1940;115;3
46800000;5310;115;5
24600000;3900;115;4
49200000;2050;115;3
31300000;4105;115;4
13500000;2610;115;4
13300000;1760;115;4
13100000;1725;115;4
11700000;1693;115;4
11500000;1513;115;3
10300000;1479;115;3
11600000;1322;115;2
13200000;1455;115;3
11399999;1713;115;4
4607000;1427;115;3
13400000;966;27;2
6000000;1743;115;4
5434000;1286;27;3
4000000;1163;27;2
3522999;814;27;2
6299000;708;27;2
7692000;1142;59;2
8056000;1414;59;3
8076000;1485;59;3
6739000;1489;59;3
8737000;1228;59;2
6723999;1618;59;3
6775000;1225;59;2
8640000;1235;59;2
9311000;1599;59;3
13200000;1730;59;3
16299999;2088;92;3
8629000;2574;92;3
13000000;1359;92;2
13799999;2061;92;3
5556000;2187;92;3
4507000;1372;11;3
5313000;1113;11;2
5593000;1312;11;3
4264000;1381;11;3
5872000;1053;11;2
4511000;1450;11;3
4463000;1114;11;2
5690000;1102;11;2
4637000;1405;11;3
4353000;1145;11;2
4410000;1075;11;2
5475000;1089;11;2
4649000;1352;11;3
4382000;1148;11;2
4305000;1082;11;2
5621000;1063;11;2
4301000;1388;11;3
5641000;1062;11;2
4280000;1393;11;3
4855000;1057;11;2
11200000;1199;11;2
8672000;1620;78;3
14000000;1235;78;2
14000000;2170;52;3
14000000;2170;52;3
10900000;2170;52;3
10900000;1691;52;3
14000000;1691;52;3
10900000;2170;52;3
10900000;1691;52;3
63600000;1691;52;3
13300000;2793;80;3
11000000;1900;85;3
4400000;1446;2;3
4400000;1119;116;2
4400000;1119;117;2
19000000;1119;24;2
25000000;1600;42;2
9324000;1900;42;2
6859999;1332;26;3
7165000;980;26;2
6130000;1269;85;3
20400000;1126;85;2
17600000;2360;7;3
7200000;2307;7;3
6300000;1275;85;3
5200000;1135;85;2
7326000;1250;92;2
5780000;1404;61;3
6381000;1144;61;2
6201000;1271;61;2
8954000;1233;61;2
8800000;1216;34;2
15400000;1195;34;2
11000000;2321;34;3
9100000;1655;34;3
16500000;1400;26;3
7145000;1792;66;3
6185000;1262;85;3
10900000;1124;85;2
10900000;1515;45;3
10600000;1515;45;3
10600000;1650;36;3
8700000;1650;36;3
6100000;1731;17;3
18100000;1185;17;2
9480000;2104;79;3
18900000;988;118;1
22599999;1860;118;3
22200000;3265;78;4
7631999;3210;78;4
5443000;1482;22;3
13600000;1057;22;2
9500000;2661;11;3
5200000;1892;11;3
14000000;1251;92;2
14000000;2300;48;3
14000000;2300;48;3
8023000;2300;48;3
11000000;1605;24;3
8523000;2215;24;3
8198000;1705;24;3
9898000;1640;24;3
8073000;1980;24;3
8423000;1615;24;3
8773000;1685;24;3
7948000;1755;24;3
12800000;1590;24;3
5000000;1875;78;3
12100000;695;78;1
10200000;1760;78;3
8441000;1470;78;2
11200000;1200;78;2
6000000;1630;78;3
6000000;1422;92;3
6000000;1422;92;3
7800000;1422;92;3
9900000;1058;119;2
9505000;1545;11;3
4179999;1422;120;3
7200000;1100;59;2
10200000;1275;85;3
11100000;1576;56;3
8779000;1709;56;3
7356000;1245;3;2
6916000;1113;3;2
7778000;1040;3;2
7452000;1183;3;2
7428000;1129;3;2
7873999;1125;3;2
4600000;1199;3;2
4800000;465;44;1
7600000;488;44;1
7595999;815;44;2
7281000;1310;34;2
7995999;1251;34;2
7329000;1385;34;3
4076000;1260;34;2
9118000;651;34;1
8958000;1595;34;3
7703000;1565;34;3
8005000;1330;34;2
6400000;1420;119;3
7009999;1208;120;2
10400000;1307;119;2
10600000;1605;36;3
12400000;1640;36;3
10400000;1940;36;3
10300000;1610;36;3
14200000;1590;36;3
9117000;2225;36;4
13700000;1395;36;3
10600000;2150;36;4
11500000;1650;36;3
10900000;1790;36;3
16399999;1700;36;3
21800000;1776;66;3
27900000;2370;66;3
6300000;3012;66;4
7145000;1300;26;3
6322000;1272;85;3
5329000;1132;85;2
9267000;969;56;2
8717000;1685;56;3
8045999;1585;56;3
6612000;1463;56;3
19500000;1284;22;2
13799999;2805;78;4
13899999;2686;11;3
14500000;2796;11;3
13700000;2798;11;3
5305000;2671;11;3
5143000;1179;14;2
7559999;1143;14;2
5229000;1680;14;3
8545000;1162;14;2
5364000;1899;14;3
8716000;1192;14;2
7320000;1937;14;3
8900000;1304;11;2
4410000;1195;121;2
5605000;1093;6;2
6126000;1419;17;2
5115000;1551;17;3
4724000;1295;17;2
4957000;1196;17;2
6043000;1255;17;2
5004000;1530;17;3
4483000;1267;17;2
11399999;1135;17;2
13000000;1880;18;3
11000000;2180;18;4
11299999;1805;18;3
5810000;1850;18;3
5810000;1102;6;2
4400000;1102;6;2
6011000;1092;6;2
6011000;1419;92;3
7000000;1419;92;3
6400000;1306;119;2
7490000;1206;120;2
3300000;1205;120;2
5800000;900;122;2
5300000;1100;6;2
5300000;1315;6;3
6400000;1315;6;3
6400000;1205;120;2
4300000;1205;120;2
8105000;1119;24;2
6705000;1516;120;3
9405000;1137;92;2
5280000;1345;120;2
5404000;1135;34;2
5507000;1165;34;2
6916000;1190;34;2
5549000;1530;34;3
11500000;1200;34;2
10000000;1773;56;3
11700000;1550;56;3
11299999;1813;56;3
11100000;1746;56;3
10800000;1717;56;3
10700000;1665;56;3
5200000;1657;56;3
5200000;980;3;2
5200000;980;3;2
17200000;980;3;2
22799999;1776;66;3
17300000;2370;66;3
29300000;1792;66;3
7972000;3012;66;4
7145999;1362;11;2
9899000;1273;11;2
7134999;1705;11;3
6310000;1270;85;3
6310000;1131;85;2
7534999;1131;85;2
5200000;1726;59;2
5200000;1250;92;2
3888000;1250;92;2
3870000;1080;6;2
4032000;1075;6;2
3779999;1120;6;2
4572000;1050;6;2
4212000;1270;6;2
4320000;1170;6;2
5008000;1200;6;2
4999000;1102;123;2
4659000;1100;123;2
4118000;1412;24;3
3940000;1248;24;2
3828000;1194;24;2
3927000;1160;24;2
3960000;1190;24;2
4659000;1200;24;2
4118000;1412;24;3
3940000;1248;24;2
3828000;1194;24;2
3927000;1160;24;2
3960000;1190;24;2
6148000;1200;24;2
5848000;1083;60;3
5089000;1082;60;3
4789000;883;60;2
55000000;800;60;2
24000000;4686;62;4
16100000;2235;62;3
16700000;2686;11;3
16700000;2796;11;3
20700000;2798;11;3
15900000;3450;11;4
11299999;2661;11;3
16000000;1892;11;3
9899000;2671;11;3
9899000;1705;11;3
8000000;1705;11;3
23600000;1408;17;3
8500000;3628;104;4
11500000;1340;13;3
7931999;1940;115;3
32500000;1316;115;2
8295999;2100;124;4
9000000;1360;13;3
9639000;1182;2;2
8900000;1530;44;3
25600000;1500;13;3
9881000;3949;104;4
6310000;1545;11;3
7138000;1135;85;2
6266000;1271;85;3
4995000;1129;85;2
5175000;1110;29;2
3195000;1150;29;3
4950000;710;29;2
5107000;1100;29;2
22000000;1135;29;3
22000000;2368;50;3
17000000;2368;50;3
14600000;1810;30;3
12100000;1665;30;3
10700000;1420;30;3
